wallet_address,realized_profit,unrealized_profit,combined_profit,realized_roi,unrealized_roi,combined_roi,winrate,tokens_traded,average_traded_time
7NDjqdRaYmzwyS7pc8d82G4xS89iaM3YJ21gwjx9Sgso,"[{'1D': 0}, {'7D': 8753.609998436556}, {'30D': 13645.016144636089}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 8753.609998436556}, {'30D': 13645.016144636089}]","[{'1D': 0}, {'7D': 97.03641528907426}, {'30D': 127.83613578565804}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 2.96358471092571}, {'30D': 27.836135785658}]","[{'1D': 0}, {'7D': 78.04878048780488}, {'30D': 78.84615384615384}]","[{'1D': 0}, {'7D': 41}, {'30D': 52}]","[{'1D': 0.37565373563218396}, {'7D': 0.37565373563218396}, {'30D': 0.37565373563218396}]"
8zkprcTsCVG2VmrkAEE8RDCGcWERDwCHKZqvxvWXHL4R,"[{'1D': 0}, {'7D': -115.71276554036288}, {'30D': 3319.339228407695}]","[{'1D': 0}, {'7D': -97.42126925062549}, {'30D': -97.42126925062549}]","[{'1D': 0}, {'7D': -213.13403479098838}, {'30D': 3221.9179591570696}]","[{'1D': 0}, {'7D': -24.71203135244259}, {'30D': 162.45852332067813}]","[{'1D': 0}, {'7D': 58.64158746200295}, {'30D': 58.64158746200295}]","[{'1D': 0}, {'7D': -100}, {'30D': 57.69043110309687}]","[{'1D': 0}, {'7D': 28.57142857142857}, {'30D': 52.17391304347826}]","[{'1D': 0}, {'7D': 7}, {'30D': 23}]","[{'1D': 0.08090501792114696}, {'7D': 0.08090501792114696}, {'30D': 0.08090501792114696}]"
7BJk376WuRbWZ7DJRnxyJoYwwh5p6XAV3gySChMMQ4pi,"[{'1D': 61.210390049528705}, {'7D': 622.4085570198488}, {'30D': 3432.335910657167}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 61.210390049528705}, {'7D': 622.4085570198488}, {'30D': 3432.335910657167}]","[{'1D': 81.50897334531835}, {'7D': 42.867082681185295}, {'30D': 130.93207009946488}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 18.491026654681626}, {'7D': 57.13291731881469}, {'30D': 30.932070099464987}]","[{'1D': 100}, {'7D': 68.75}, {'30D': 80.64516129032258}]","[{'1D': 1}, {'7D': 16}, {'30D': 31}]","[{'1D': 0.01561499272197962}, {'7D': 0.01561499272197962}, {'30D': 0.01561499272197962}]"
39ZQDxFVyVywufmewTV1deqTorteS4t4p9WgDqPrfWJR,"[{'1D': 0}, {'7D': -366.9640461236497}, {'30D': 234783.770645466}]","[{'1D': 1307.003384769061}, {'7D': 6311.255830528583}, {'30D': 1997.9869399127265}]","[{'1D': 1307.003384769061}, {'7D': 5944.291784404933}, {'30D': 236781.7575853787}]","[{'1D': 0}, {'7D': -28.34495269866173}, {'30D': 220.07637855917795}]","[{'1D': 16.582279673703493}, {'7D': 45.256097393541104}, {'30D': 0.5498093866433064}]","[{'1D': 100}, {'7D': 27.090880401781703}, {'30D': 123.802284902001}]","[{'1D': 0}, {'7D': 50}, {'30D': 66.66666666666666}]","[{'1D': 1}, {'7D': 4}, {'30D': 21}]","[{'1D': 11.320284810126584}, {'7D': 11.320284810126584}, {'30D': 11.320284810126584}]"
5UUNcH7BtdbgrzpNRpb7g6gGNndmsfQuLrTCSgBJrP2t,"[{'1D': 39.29882649442134}, {'7D': 670.0014536759679}, {'30D': 3218.060094867651}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 39.29882649442134}, {'7D': 670.0014536759679}, {'30D': 3218.060094867651}]","[{'1D': 37.74668460226057}, {'7D': 42.90328969919384}, {'30D': 122.98040097038255}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 62.25331539773943}, {'7D': 57.096710300806144}, {'30D': 22.98040097038253}]","[{'1D': 100}, {'7D': 72.22222222222221}, {'30D': 71.875}]","[{'1D': 1}, {'7D': 18}, {'30D': 32}]","[{'1D': 0.01488988988988989}, {'7D': 0.01488988988988989}, {'30D': 0.01488988988988989}]"
7DBooNLv7qUQJU4V62grmcZcUaikBBsHDwjkBSJsbZcG,"[{'1D': 13943.942890876408}, {'7D': 43037.89031050558}, {'30D': 43037.89031050558}]","[{'1D': 279.29215948975707}, {'7D': 279.29215948975707}, {'30D': 279.29215948975707}]","[{'1D': 14223.235050366166}, {'7D': 43317.182469995336}, {'30D': 43317.182469995336}]","[{'1D': 56.48756562956132}, {'7D': 39.86131228425824}, {'30D': 39.86131228425824}]","[{'1D': 20.51509234730001}, {'7D': 20.51509234730001}, {'30D': 20.51509234730001}]","[{'1D': 42.381008753418826}, {'7D': 59.88000979478313}, {'30D': 59.88000979478313}]","[{'1D': 60}, {'7D': 50.68493150684932}, {'30D': 50.68493150684932}]","[{'1D': 20}, {'7D': 73}, {'30D': 73}]","[{'1D': 0.02723958333333333}, {'7D': 0.02723958333333333}, {'30D': 0.02723958333333333}]"
HeQK4qHdFgmmWMZxL8yigAUqZbA2Y9CC7eFihNML5VwW,"[{'1D': -2785.1366414577105}, {'7D': 34959.40852594658}, {'30D': 158971.27377344557}]","[{'1D': 1476.8326835785265}, {'7D': 1476.8326835785265}, {'30D': -1178.8930720801345}]","[{'1D': -1308.303957879184}, {'7D': 36436.241209525106}, {'30D': 157792.38070136544}]","[{'1D': -49.80774169525065}, {'7D': 413.36960083417455}, {'30D': 125.81314446298562}]","[{'1D': 8.15398850691052}, {'7D': 8.15398850691052}, {'30D': 3.7798137332851325}]","[{'1D': -100}, {'7D': 330.8320741038989}, {'30D': 26.688150687866667}]","[{'1D': 0}, {'7D': 57.14285714285714}, {'30D': 50}]","[{'1D': 3}, {'7D': 7}, {'30D': 32}]","[{'1D': 31.164909944190768}, {'7D': 31.164909944190768}, {'30D': 31.164909944190768}]"
6xZr7TL2rSyRVJ2Jeendbh7oFecRg1sCS2u9ftJGWrbG,"[{'1D': -515.8147311430429}, {'7D': 3716.5707207136784}, {'30D': 32023.237103386986}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': -515.8147311430429}, {'7D': 3716.5707207136784}, {'30D': 32023.237103386986}]","[{'1D': -7.1837007604182075}, {'7D': 10.304699240004465}, {'30D': 68.97789758127225}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': -100}, {'7D': 89.6953007599955}, {'30D': 31.022102418727755}]","[{'1D': 38.46153846153847}, {'7D': 59.154929577464785}, {'30D': 60}]","[{'1D': 13}, {'7D': 71}, {'30D': 105}]","[{'1D': 0.6967784877529286}, {'7D': 0.6967784877529286}, {'30D': 0.6967784877529286}]"
47KdXtjkFVcUkew2hwjhX7kaTrN3JYvEx8dBpgHVABoH,"[{'1D': 51.24464633122573}, {'7D': 291.5925552041985}, {'30D': 2874.4564601994803}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 51.24464633122573}, {'7D': 291.5925552041985}, {'30D': 2874.4564601994803}]","[{'1D': 65.39650223427425}, {'7D': 20.639334789948062}, {'30D': 114.96668780530676}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 34.60349776572576}, {'7D': 79.36066521005192}, {'30D': 14.966687805306814}]","[{'1D': 100}, {'7D': 60}, {'30D': 70}]","[{'1D': 1}, {'7D': 15}, {'30D': 30}]","[{'1D': 0.01890343222803956}, {'7D': 0.01890343222803956}, {'30D': 0.01890343222803956}]"
AGgRfsMzScyHFiYEvYgx9ArmiZD8hMSXJr2eUCPmuFSX,"[{'1D': 63.35194609665141}, {'7D': 6449.842449267659}, {'30D': 6246.6935977758385}]","[{'1D': 0}, {'7D': 36.9382073706671}, {'30D': 36.9382073706671}]","[{'1D': 63.35194609665141}, {'7D': 6486.780656638326}, {'30D': 6283.631805146506}]","[{'1D': 13.329912415753608}, {'7D': 167.09926220947102}, {'30D': 79.60070748130917}]","[{'1D': 0}, {'7D': 28.47878696490754}, {'30D': 28.47878696490754}]","[{'1D': 86.67008758424639}, {'7D': 78.56463073015367}, {'30D': 14.748448024794616}]","[{'1D': 100}, {'7D': 53.333333333333336}, {'30D': 47.61904761904761}]","[{'1D': 1}, {'7D': 15}, {'30D': 21}]","[{'1D': 0.2501031746031746}, {'7D': 0.2501031746031746}, {'30D': 0.2501031746031746}]"
7P5FJ4CpyeiSonwcx2Cq1ZVPJA7ZC6kesjN3Z3t7eJuU,"[{'1D': 5551.123948765901}, {'7D': 13640.488075328902}, {'30D': 13598.469141871132}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 5551.123948765901}, {'7D': 13640.488075328902}, {'30D': 13598.469141871132}]","[{'1D': 76.24612201685058}, {'7D': 35.014160456338395}, {'30D': 34.81482626214407}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 23.753877983149486}, {'7D': 64.98583954366161}, {'30D': 65.18517373785593}]","[{'1D': 37.03703703703704}, {'7D': 44.73684210526316}, {'30D': 43.87096774193549}]","[{'1D': 27}, {'7D': 152}, {'30D': 155}]","[{'1D': 0.02501173708920188}, {'7D': 0.02501173708920188}, {'30D': 0.02501173708920188}]"
6a7tZxBST4vbKCD4EGtKNoiRW3bJgcLBg7kiQo2PvGyG,"[{'1D': 0}, {'7D': 2160.456325555347}, {'30D': 8631.572916408168}]","[{'1D': 0}, {'7D': 6.1551169651622316e-06}, {'30D': 4.9088901454397255e-05}]","[{'1D': 0}, {'7D': 2160.456331710464}, {'30D': 8631.57296549707}]","[{'1D': 0}, {'7D': 266.9608298079914}, {'30D': 133.1673365914583}]","[{'1D': 0}, {'7D': 129.88930083013307}, {'30D': 300907.0909538723}]","[{'1D': 0}, {'7D': 166.9608312209358}, {'30D': 33.167338028896545}]","[{'1D': 0}, {'7D': 100}, {'30D': 86.36363636363636}]","[{'1D': 0}, {'7D': 2}, {'30D': 22}]","[{'1D': 0.00966183574879227}, {'7D': 0.00966183574879227}, {'30D': 0.00966183574879227}]"
BFLKo3owWwodM5Ez8KJeaoZVi9W7wNxhKcPnG7kRqpwv,"[{'1D': 0}, {'7D': 232.62363382511433}, {'30D': 2307.6283382031484}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 232.62363382511433}, {'30D': 2307.6283382031484}]","[{'1D': 0}, {'7D': 15.70218445366785}, {'30D': 109.75392248748341}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 84.29781554633216}, {'30D': 9.753922487483363}]","[{'1D': 0}, {'7D': 60}, {'30D': 68}]","[{'1D': 0}, {'7D': 15}, {'30D': 25}]","[{'1D': 0.01856981981981982}, {'7D': 0.01856981981981982}, {'30D': 0.01856981981981982}]"
DY5na1CMU2FUno2GHB3KnK16pg2UtCn25Dfk8BHgCQEd,"[{'1D': 0}, {'7D': 375.2071685703653}, {'30D': 2776.2290556437156}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 375.2071685703653}, {'30D': 2776.2290556437156}]","[{'1D': 0}, {'7D': 25.442406166475255}, {'30D': 109.65605124612966}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 74.55759383352472}, {'30D': 9.656051246129639}]","[{'1D': 0}, {'7D': 75}, {'30D': 80}]","[{'1D': 0}, {'7D': 16}, {'30D': 30}]","[{'1D': 0.017366542520173802}, {'7D': 0.017366542520173802}, {'30D': 0.017366542520173802}]"
6ufAmMt79MiTgMgLMqiRq2BiJqRRPe7qYuMXNDZsiEb6,"[{'1D': 245.00465109397993}, {'7D': 7063.511383936299}, {'30D': 22508.97444500481}]","[{'1D': 0}, {'7D': 0}, {'30D': -341.4736584291385}]","[{'1D': 245.00465109397993}, {'7D': 7063.511383936299}, {'30D': 22167.50078657567}]","[{'1D': 11.504516160646258}, {'7D': 43.27619654985099}, {'30D': 43.04432679859774}]","[{'1D': 0}, {'7D': 0}, {'30D': 99.10728527768269}]","[{'1D': 88.49548383935375}, {'7D': 56.72380345014901}, {'30D': 57.608679573702595}]","[{'1D': 50}, {'7D': 59.183673469387756}, {'30D': 56.70103092783505}]","[{'1D': 6}, {'7D': 49}, {'30D': 194}]","[{'1D': 2.0655959262317642}, {'7D': 2.0655959262317642}, {'30D': 2.0655959262317642}]"
3ZsSqUWzA4rBxMpbj7zNXDfzp5ATwySaxdQM3n1Pfq6e,"[{'1D': 0}, {'7D': 2549.339757594593}, {'30D': 13491.563970853644}]","[{'1D': 0}, {'7D': 3.458274540273799e-07}, {'30D': 482.74625796298267}]","[{'1D': 0}, {'7D': 2549.3397579404204}, {'30D': 13974.310228816625}]","[{'1D': 0}, {'7D': 109.27149725291838}, {'30D': 156.88919743844593}]","[{'1D': 0}, {'7D': 24.678745769753853}, {'30D': 33.88426727459694}]","[{'1D': 0}, {'7D': 9.271497520608829}, {'30D': 62.502903859479396}]","[{'1D': 0}, {'7D': 100}, {'30D': 97.5609756097561}]","[{'1D': 0}, {'7D': 10}, {'30D': 41}]","[{'1D': 5.315715372907153}, {'7D': 5.315715372907153}, {'30D': 5.315715372907153}]"
9dBu7kc6KUtUHzXeBmkyQBrBe6x1SiyiRrmS78kK8dkh,"[{'1D': 3385.469382888018}, {'7D': 23424.554989278142}, {'30D': 35378.059263575684}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 3385.469382888018}, {'7D': 23424.554989278142}, {'30D': 35378.059263575684}]","[{'1D': 78.64833047130378}, {'7D': 104.7472380533829}, {'30D': 110.211970096969}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 21.35166952869623}, {'7D': 4.74723807584434}, {'30D': 3.1374535739718814}]","[{'1D': 57.14285714285714}, {'7D': 63.63636363636363}, {'30D': 64.17910447761194}]","[{'1D': 7}, {'7D': 44}, {'30D': 67}]","[{'1D': 3.506875}, {'7D': 3.506875}, {'30D': 3.506875}]"
GBUvKJp5BTx65h5yWA4s8q6Ast1T86viRKRVxZtahbsD,"[{'1D': 89.88705095341346}, {'7D': 303.7513894530377}, {'30D': 2960.0236557015633}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 89.88705095341346}, {'7D': 303.7513894530377}, {'30D': 2960.0236557015633}]","[{'1D': 128.2233580741477}, {'7D': 28.845121730531186}, {'30D': 122.75073955119365}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 28.22335807414767}, {'7D': 71.15487826946881}, {'30D': 22.750739551193572}]","[{'1D': 100}, {'7D': 69.23076923076923}, {'30D': 71.875}]","[{'1D': 1}, {'7D': 13}, {'30D': 32}]","[{'1D': 0.01657874617737003}, {'7D': 0.01657874617737003}, {'30D': 0.01657874617737003}]"
6WAMwazm9bsyBtv4XpSRYdmNZCVMtVAUuunQ3gN7MtSZ,"[{'1D': 38.55383005888092}, {'7D': 4520.346873080297}, {'30D': 39674.35136030558}]","[{'1D': 2.786817342459379}, {'7D': -604.4284056551751}, {'30D': -2359.7957874728963}]","[{'1D': 41.3406474013403}, {'7D': 3915.9184674251214}, {'30D': 37314.55557283268}]","[{'1D': 9.83418125795828}, {'7D': 82.25182404655416}, {'30D': 130.77672248348227}]","[{'1D': 49.05468125696049}, {'7D': 67.47101080817252}, {'30D': 41.800486675614664}]","[{'1D': 88.91752407027049}, {'7D': 27.9096864976427}, {'30D': 20.727123305539624}]","[{'1D': 100}, {'7D': 61.904761904761905}, {'30D': 63.888888888888886}]","[{'1D': 2}, {'7D': 21}, {'30D': 108}]","[{'1D': 17.125921848013817}, {'7D': 17.125921848013817}, {'30D': 17.125921848013817}]"
GvDUqQLKxE8zauQczHWiWACza828tXNhNgnhXQtwcnFW,"[{'1D': 0}, {'7D': 1682.3931651707696}, {'30D': 6018.776077486171}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 1682.3931651707696}, {'30D': 6018.776077486171}]","[{'1D': 0}, {'7D': 14.915149703085648}, {'30D': 40.35271943027229}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 85.08485029691435}, {'30D': 59.647280569727755}]","[{'1D': 0}, {'7D': 80}, {'30D': 69.56521739130434}]","[{'1D': 0}, {'7D': 10}, {'30D': 23}]","[{'1D': 0.19366658797607805}, {'7D': 0.19366658797607805}, {'30D': 0.19366658797607805}]"
HSd6UBRmChtEx5Hx3rEyhH646sxayCdBi7i5tuSDHiE8,"[{'1D': 0}, {'7D': 5657.060609536349}, {'30D': 8386.415597143246}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 5657.060609536349}, {'30D': 8386.415597143246}]","[{'1D': 0}, {'7D': 127.22413945346803}, {'30D': 72.57391196686453}]","[{'1D': 0}, {'7D': 0}, {'30D': 100}]","[{'1D': 0}, {'7D': 27.23112468036523}, {'30D': 27.42340022527149}]","[{'1D': 0}, {'7D': 52.17391304347826}, {'30D': 57.8125}]","[{'1D': 0}, {'7D': 23}, {'30D': 64}]","[{'1D': 0.481910080183276}, {'7D': 0.481910080183276}, {'30D': 0.481910080183276}]"
DopABESCgSMCbLcmyNToxw9VahHgmyf8vfDpaBPDQh51,"[{'1D': 0}, {'7D': 277.99265146838417}, {'30D': 2706.571305281199}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 277.99265146838417}, {'30D': 2706.571305281199}]","[{'1D': 0}, {'7D': 20.21743726350758}, {'30D': 105.94765683293413}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 0}, {'7D': 79.78256273649244}, {'30D': 5.947656832934124}]","[{'1D': 0}, {'7D': 62.5}, {'30D': 70.96774193548387}]","[{'1D': 0}, {'7D': 16}, {'30D': 31}]","[{'1D': 0.017536848072562356}, {'7D': 0.017536848072562356}, {'30D': 0.017536848072562356}]"
HsG4R2VfbJJFj2mkxHcbdv8tiSBppEsgYcYerQ9SuwaX,"[{'1D': 421.7749576845986}, {'7D': 16511.687189829267}, {'30D': 19119.90621697417}]","[{'1D': -747.0545711208963}, {'7D': -723.4658004948742}, {'30D': 16508.11414612391}]","[{'1D': -325.2796134362977}, {'7D': 15788.221389334389}, {'30D': 35628.02036309808}]","[{'1D': 5.474629781467159}, {'7D': 75.20702679917962}, {'30D': 69.64217268758803}]","[{'1D': 87.85407861702006}, {'7D': 59.81524399465714}, {'30D': 688.0994525428074}]","[{'1D': -100}, {'7D': 24.193663772841724}, {'30D': 36.963176897716416}]","[{'1D': 50}, {'7D': 70.37037037037037}, {'30D': 78.37837837837837}]","[{'1D': 8}, {'7D': 27}, {'30D': 37}]","[{'1D': 1.3167195767195767}, {'7D': 1.3167195767195767}, {'30D': 1.3167195767195767}]"
4WL1Ccf9iPr34uopFk91GoATNYRypX9KiEtoLC5FPPWr,"[{'1D': 1944.0820574864003}, {'7D': 27807.57933141095}, {'30D': 272609.5440528928}]","[{'1D': -681.3991445771705}, {'7D': -14337.306583799531}, {'30D': 169255.9810033881}]","[{'1D': 1262.6829129092298}, {'7D': 13470.272747611423}, {'30D': 441865.5250562809}]","[{'1D': 21.28241353662616}, {'7D': 23.835595081595333}, {'30D': 126.38347347412957}]","[{'1D': 5.607115833721486}, {'7D': 23.535063810638903}, {'30D': 384.275776480261}]","[{'1D': 86.17705471089462}, {'7D': 87.92386431055604}, {'30D': 103.17848979259654}]","[{'1D': 66.66666666666666}, {'7D': 82.8125}, {'30D': 79.28571428571428}]","[{'1D': 12}, {'7D': 64}, {'30D': 140}]","[{'1D': 15.248771670606777}, {'7D': 15.248771670606777}, {'30D': 15.248771670606777}]"
F6SmYqFTRdyTD5u3FJJzD6Fux71yLpr1agqaJDCrVPA4,"[{'1D': 0}, {'7D': -11.401090412539265}, {'30D': 4239.585778670503}]","[{'1D': 0}, {'7D': 0}, {'30D': 3.855291593619328}]","[{'1D': 0}, {'7D': -11.401090412539265}, {'30D': 4243.441070264122}]","[{'1D': 0}, {'7D': -0.15211330928250727}, {'30D': 38.4868403878183}]","[{'1D': 0}, {'7D': 0}, {'30D': 46.04573350503276}]","[{'1D': 0}, {'7D': -100}, {'30D': 61.413126314592695}]","[{'1D': 0}, {'7D': 71.42857142857143}, {'30D': 73.68421052631578}]","[{'1D': 0}, {'7D': 7}, {'30D': 19}]","[{'1D': 0.17229008438818563}, {'7D': 0.17229008438818563}, {'30D': 0.17229008438818563}]"
2FaNRoiXTZ9xXXNKRPap3VXiSZQr6ebwjnHBseCWJc9h,"[{'1D': 52.7223793667118}, {'7D': 307.641667433573}, {'30D': 2986.0092810454603}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 52.7223793667118}, {'7D': 307.641667433573}, {'30D': 2986.0092810454603}]","[{'1D': 66.06631073513785}, {'7D': 21.112981005921284}, {'30D': 100.61414765129697}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 33.933689264862146}, {'7D': 78.8870189940787}, {'30D': 0.6141476512969452}]","[{'1D': 100}, {'7D': 73.33333333333333}, {'30D': 82.35294117647058}]","[{'1D': 1}, {'7D': 15}, {'30D': 34}]","[{'1D': 0.018230647709320695}, {'7D': 0.018230647709320695}, {'30D': 0.018230647709320695}]"
238Wrsi1csvpH9oEH2EeKKWhgnNWwHD4coTYWCiymsdy,"[{'1D': 0}, {'7D': -402.9348939362598}, {'30D': 11618.41025346692}]","[{'1D': 0}, {'7D': -64.30825408397095}, {'30D': -55.72968308926178}]","[{'1D': 0}, {'7D': -467.2431480202306}, {'30D': 11562.680570377657}]","[{'1D': 0}, {'7D': -4.4701244127781585}, {'30D': 60.29924717856729}]","[{'1D': 0}, {'7D': 68.72011033270351}, {'30D': 67.00042151174685}]","[{'1D': 0}, {'7D': -100}, {'30D': 38.5768257482659}]","[{'1D': 0}, {'7D': 62.31884057971014}, {'30D': 68.88888888888889}]","[{'1D': 0}, {'7D': 69}, {'30D': 90}]","[{'1D': 1.1069044256120528}, {'7D': 1.1069044256120528}, {'30D': 1.1069044256120528}]"
AvKEVjuzvrb33HEoJP1vsukQzCe4vnBKfxHqzj55Yx8x,"[{'1D': 115.7906435385188}, {'7D': 7330.297284458014}, {'30D': 14722.084451282844}]","[{'1D': 8.166235823261074}, {'7D': 8.166235823261074}, {'30D': 250.58616929465438}]","[{'1D': 123.95687936177987}, {'7D': 7338.463520281274}, {'30D': 14972.670620577497}]","[{'1D': 15.671350273561085}, {'7D': 50.786269838618956}, {'30D': 61.92935804099897}]","[{'1D': 82.76013517477324}, {'7D': 82.76013517477324}, {'30D': 14.197980145479121}]","[{'1D': 71.6090916029628}, {'7D': 48.82646929531317}, {'30D': 36.10856631559128}]","[{'1D': 75}, {'7D': 63.1578947368421}, {'30D': 64}]","[{'1D': 4}, {'7D': 38}, {'30D': 75}]","[{'1D': 1.9547147147147148}, {'7D': 1.9547147147147148}, {'30D': 1.9547147147147148}]"
8AXBKkV6auvaRxTa2aY151NJL8CLBEema3smDk7QxtTj,"[{'1D': 0}, {'7D': 315.6233489032635}, {'30D': 725.0761666725865}]","[{'1D': 0}, {'7D': -17.917667030325948}, {'30D': -117.56162005093157}]","[{'1D': 0}, {'7D': 297.7056818729376}, {'30D': 607.5145466216549}]","[{'1D': 0}, {'7D': 94.1622079004501}, {'30D': 66.00633794123932}]","[{'1D': 0}, {'7D': 20.479594339670466}, {'30D': 8.054195706449786}]","[{'1D': 0}, {'7D': 10.377700151777853}, {'30D': 58.694611843201294}]","[{'1D': 0}, {'7D': 60}, {'30D': 63.63636363636363}]","[{'1D': 0}, {'7D': 5}, {'30D': 22}]","[{'1D': 17.678500816993463}, {'7D': 17.678500816993463}, {'30D': 17.678500816993463}]"
C8Yc4huWxY5yVrtfkTEn3QfuMpv934yv2iEU9M1vswrH,"[{'1D': -99.67982196694177}, {'7D': -493.2996304918786}, {'30D': 1973.0774375736319}]","[{'1D': 7.230231838028022}, {'7D': -7.547071265824876}, {'30D': -8.99852363660688}]","[{'1D': -92.44959012891377}, {'7D': -500.8467017577034}, {'30D': 1964.078913937025}]","[{'1D': -14.301447529669641}, {'7D': -18.144462036015913}, {'30D': 57.2655979342785}]","[{'1D': 36.55413326960812}, {'7D': 16.52185349820845}, {'30D': 19.92039315582133}]","[{'1D': -100}, {'7D': -100}, {'30D': 42.99557064773596}]","[{'1D': 53.333333333333336}, {'7D': 45.45454545454545}, {'30D': 52.38095238095239}]","[{'1D': 15}, {'7D': 44}, {'30D': 63}]","[{'1D': 3.6078425925925925}, {'7D': 3.6078425925925925}, {'30D': 3.6078425925925925}]"
DKerY3iPSmaxjFDWFr3tcNBEC8LeVkMBVDDKXCVKJukX,"[{'1D': 288.570053754}, {'7D': 3627.2732135471356}, {'30D': 21576.38637146884}]","[{'1D': 0}, {'7D': 0}, {'30D': -59.99553596848638}]","[{'1D': 288.570053754}, {'7D': 3627.2732135471356}, {'30D': 21516.390835500355}]","[{'1D': 96.52282966307115}, {'7D': 230.46815190372075}, {'30D': 125.54434393456692}]","[{'1D': 0}, {'7D': 0}, {'30D': 41.211619585555795}]","[{'1D': 3.4771703369288898}, {'7D': 130.46815190372084}, {'30D': 25.195253958493396}]","[{'1D': 100}, {'7D': 88.23529411764706}, {'30D': 58.37563451776649}]","[{'1D': 3}, {'7D': 17}, {'30D': 197}]","[{'1D': 0.29559456472270984}, {'7D': 0.29559456472270984}, {'30D': 0.29559456472270984}]"
E2GppFnAqpapcEwzeC1hnx3uPwrVqFY4Tsw1w6JvMeeQ,"[{'1D': 0}, {'7D': 6443.037821232092}, {'30D': 15347.659122904666}]","[{'1D': 0}, {'7D': 0}, {'30D': -2.783640847105735}]","[{'1D': 0}, {'7D': 6443.037821232092}, {'30D': 15344.875482057561}]","[{'1D': 0}, {'7D': 57.461571552600866}, {'30D': 57.59915894481682}]","[{'1D': 0}, {'7D': 0}, {'30D': 43.739634844354065}]","[{'1D': 0}, {'7D': 42.53842843810971}, {'30D': 42.41128777767288}]","[{'1D': 0}, {'7D': 56.75675675675676}, {'30D': 61.261261261261254}]","[{'1D': 0}, {'7D': 37}, {'30D': 111}]","[{'1D': 0.30923805815160954}, {'7D': 0.30923805815160954}, {'30D': 0.30923805815160954}]"
AVYPT9Z9ZXijpX2CH5bgMz4GHzAk1oUrhfnjP3PGHkdf,"[{'1D': 68.58835377542624}, {'7D': 484.28282805145756}, {'30D': 3012.840476217968}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 68.58835377542624}, {'7D': 484.28282805145756}, {'30D': 3012.840476217968}]","[{'1D': 88.2342369869146}, {'7D': 28.826009909870027}, {'30D': 98.16802157649293}]","[{'1D': 0}, {'7D': 0}, {'30D': 0}]","[{'1D': 11.765763013085387}, {'7D': 71.17399009012999}, {'30D': 1.831978423507074}]","[{'1D': 100}, {'7D': 64.70588235294117}, {'30D': 65.71428571428571}]","[{'1D': 1}, {'7D': 17}, {'30D': 35}]","[{'1D': 0.01718399592252803}, {'7D': 0.01718399592252803}, {'30D': 0.01718399592252803}]"
